0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram mode,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,label,filename
907.7424738668169,299.71480182977507,9692.0,38768.0,-0.09848801046609879,0.09708085656166077,2.0635575732562937e-05,4.1271151465125874e-05,6.190672719768881e-05,8.254230293025175e-05,0.0001031778786628147,0.00012381345439537762,0.00014444903012794056,0.0001650846058605035,0.00018572018159306643,0.0002063557573256294,0.9999337095096602,-0.05080007314682006,0.1537003144621849,2.5940306928990218,1.0,-0.00014925689955587527,0.10108636107189259,-0.0012914918479509652,0.07685918733477592,-0.9105455875396729,1.9105455875396729,0.1368641244634354,0.041558763912773244,0.13686404307750324,0.018731766287520667,-2.1893506050109863,12.123353958129883,-4.091775894165039,-1.588591456413269,-2.086801290512085,4.711644172668457,-3.405550956726074,-0.885957658290863,-3.2559289932250977,5.3427653312683105,1.1831440925598145,1.8471287488937378,-5.744062423706055,19.68270492553711,12.307868003845215,8.430745124816895,7.848875045776367,3.3503761291503906,3.10304594039917,4.018571376800537,4.619019508361816,3.77150559425354,6.153316020965576,5.73617696762085,3.1779253482818604,5.409797191619873,0.12525951862335205,0.05469704791903496,-0.0006426942418329418,-0.00813216995447874,0.031804826110601425,0.03630225732922554,0.08643969148397446,-0.0104822413995862,-0.05465540662407875,-0.004477150272578001,0.015259558334946632,0.007502617314457893,0.050287071615457535,0,buka1.wav
359.4980482995985,660.9179332176924,1740.0,6963.0,-0.10570668429136276,0.11457280814647675,0.00011488970588235294,0.00022977941176470588,0.00034466911764705885,0.00045955882352941176,0.0005744485294117647,0.0006893382352941177,0.0008042279411764705,0.0009191176470588235,0.0010340073529411765,0.0011488970588235295,0.9744668966588982,-0.013920655846595853,0.14729255810379982,1.8790176561391299,0.7928715348243713,-0.00015842334599263345,0.1334936059034526,0.0,0.07344121858477592,-1.0,1.7928715348243713,0.20323047270136627,-0.25410215223548727,0.20323041095383396,0.04130259993646423,-172.13540649414062,151.731689453125,-12.136467933654785,4.109479904174805,-9.265087127685547,8.269872665405273,3.85213303565979,-12.896127700805664,-1.1870864629745483,6.0120391845703125,7.7839226722717285,4.376827239990234,-10.416292190551758,116.28197479248047,27.41911506652832,37.71881103515625,7.462264537811279,11.349902153015137,16.74201202392578,11.303045272827148,14.687435150146484,9.68407917022705,13.793343544006348,12.267035484313965,8.175076484680176,7.32514762878418,0.7364171147346497,-2.715332508087158,-4.778716564178467,-0.17411918938159943,0.6076209545135498,2.910957098007202,-0.3727470934391022,-0.32523244619369507,0.9134949445724487,1.5082497596740723,1.5084660053253174,0.255730003118515,0.40463787317276,0,buka10.wav
233.35261100138405,317.0821041207766,2355.0,9420.0,-0.06475383043289185,0.06311174482107162,8.491847826086956e-05,0.00016983695652173913,0.0002547554347826087,0.00033967391304347825,0.0004245923913043478,0.0005095108695652174,0.000594429347826087,0.0006793478260869565,0.0007642663043478261,0.0008491847826086956,0.9999999999999998,-0.08099215030670165,0.08733521588146687,8.701592351477265,1.0,-4.2583649503293564e-05,0.0840002114906587,0.00026034523034468293,0.04364974383497611,-0.9654402732849121,1.965440273284912,0.1407691323566292,-0.18672527842371442,0.14076912591570276,0.019815946811070975,-210.1229248046875,123.3359375,-41.22097396850586,-23.744497299194336,-14.782730102539062,5.265060901641846,-9.153853416442871,-19.074480056762695,2.511781930923462,0.8813796043395996,-2.6603071689605713,-3.2609453201293945,-15.294306755065918,108.21963500976562,33.96562576293945,58.2657470703125,15.78994083404541,16.592409133911133,16.76703453063965,13.88032341003418,7.259706497192383,10.128649711608887,5.609231472015381,6.86903715133667,10.106183052062988,6.982827663421631,2.860051155090332,-2.554184675216675,-4.847845554351807,0.4558626711368561,1.8155113458633423,1.8515410423278809,1.3581500053405762,-0.4897794723510742,0.04237683489918709,0.08465898036956787,0.7781165242195129,0.812171459197998,0.39890217781066895,0,buka100.wav
114.93718643314315,143.6827082530112,2560.0,10240.0,-0.021943043917417526,0.023138858377933502,7.8125e-05,0.00015625,0.000234375,0.0003125,0.000390625,0.00046875,0.000546875,0.000625,0.000703125,0.00078125,0.9999770959180709,-0.018739625811576843,0.029237175127491355,22.035904885478065,0.7841097712516785,-0.00013103921118573503,0.042527086418854804,-0.0003025544574484229,0.014640730689279735,-1.0,1.7841097712516785,0.0947600532402199,-0.7261166481998567,0.0947599626362022,0.00897945051881444,-311.1486511230469,148.43479919433594,-19.96934700012207,8.786474227905273,1.1501575708389282,-0.03553606942296028,-0.792920708656311,2.526878833770752,-5.815401077270508,0.22759976983070374,-1.150791883468628,-3.768681526184082,-9.994996070861816,114.55844116210938,22.58115577697754,45.25148010253906,17.02239227294922,8.37876033782959,7.382763385772705,11.790915489196777,9.374780654907227,5.268044471740723,12.464902877807617,6.514682769775391,5.312729358673096,9.173446655273438,5.344534873962402,-1.4091663360595703,-3.3178012371063232,-1.1586544513702393,0.13737310469150543,0.8603324890136719,0.010447373613715172,1.3100552558898926,0.4387161135673523,0.7217012047767639,0.017202267423272133,-0.3334409296512604,-1.066596508026123,0,buka11.wav
1793.2375314530866,734.143608393874,7816.0,31266.0,-0.1444617360830307,0.15330983698368073,2.5586572166926795e-05,5.117314433385359e-05,7.67597165007804e-05,0.00010234628866770718,0.00012793286083463397,0.0001535194330015608,0.00017910600516848758,0.00020469257733541436,0.00023027914950234118,0.00025586572166926794,0.9998792046501567,0.06598190367221823,0.21503999829292297,1.4492938450428356,0.9381489157676697,-0.0001724154721979517,0.15292432729104452,0.0002973965310957283,0.10763719762326218,-1.0,1.9381489157676697,0.21420271125960583,-0.18278124599438605,0.21420264186949473,0.04588277178387101,-159.21615600585938,146.49754333496094,-5.280375957489014,7.536733627319336,-6.303937911987305,7.6243486404418945,-2.422119140625,-11.215343475341797,-0.8326704502105713,8.414734840393066,1.4140629768371582,2.4227242469787598,-13.144762992858887,89.97947692871094,24.513654708862305,30.111631393432617,14.241443634033203,13.183002471923828,9.584489822387695,9.184855461120605,11.137907028198242,9.274917602539062,14.551656723022461,9.566987037658691,9.524941444396973,8.606117248535156,-0.27202466130256653,0.1624884307384491,0.12680338323116302,0.1091320738196373,-0.062841035425663,-0.017679670825600624,-0.07482390105724335,-0.11450866609811783,-0.04823062941431999,-0.028216445818543434,0.0807521641254425,-0.01681775040924549,0.16140156984329224,0,buka12.wav
1122.841894884068,358.0562096291996,10035.0,40140.0,-0.12327543646097183,0.12291514873504639,1.992984693877551e-05,3.985969387755102e-05,5.978954081632653e-05,7.971938775510203e-05,9.964923469387755e-05,0.00011957908163265306,0.00013950892857142856,0.00015943877551020407,0.0001793686224489796,0.0001992984693877551,0.9999412878645624,-0.001086220145225525,0.1966359131038189,0.3872883486384411,0.8162068724632263,-0.001028046410280106,0.11813236420914411,-0.0012111497344449162,0.09839379985351115,-1.0,1.8162068724632263,0.14959300485478638,-0.03721006841413253,0.14958947229689143,0.022377010222062448,29.413488388061523,7.8862175941467285,2.3775622844696045,4.307486057281494,-1.282305121421814,1.9370362758636475,-3.0418291091918945,1.186058521270752,-2.3579726219177246,3.779571533203125,-2.6114284992218018,1.1773388385772705,-3.290630578994751,9.900513648986816,7.280661582946777,5.408886909484863,5.684870719909668,3.5987324714660645,2.327890634536743,3.0452423095703125,3.1740007400512695,3.713163375854492,4.535298824310303,3.7646238803863525,3.797823429107666,4.087211608886719,0.002198108471930027,-0.05265609174966812,-0.06735062599182129,-0.04609040915966034,0.022407127544283867,0.005434033460915089,-0.06382843852043152,-0.061944857239723206,0.0521070659160614,0.0570833645761013,0.022093607112765312,0.03145695850253105,0.10012281686067581,0,buka13.wav
1575.6513782396414,334.99996082432085,15051.0,60204.0,-0.10321743041276932,0.10265711694955826,1.3287977038375677e-05,2.6575954076751355e-05,3.986393111512703e-05,5.315190815350271e-05,6.64398851918784e-05,7.972786223025406e-05,9.301583926862975e-05,0.00010630381630700542,0.0001195917933453811,0.0001328797703837568,0.9999163324751291,0.08140642344951621,0.16349819116294384,2.342336607367887,0.9661934971809387,-4.844807135927684e-05,0.10712370630893381,-0.0007265129534061998,0.08175494149327278,-1.0,1.9661934971809387,0.1446969914494885,-0.00026483097493961317,0.14469698333869205,0.020937216987317722,3.827033042907715,12.550692558288574,-2.513533353805542,-1.4579280614852905,-3.9260752201080322,3.5742194652557373,-3.240565776824951,0.22974815964698792,-2.3999862670898438,5.173189163208008,-0.12659376859664917,1.9710959196090698,-4.835626125335693,19.196741104125977,14.205890655517578,7.421699523925781,9.733098030090332,4.978512763977051,3.015068769454956,3.851994752883911,4.950566291809082,2.6946005821228027,6.211069107055664,5.740511417388916,3.1257219314575195,3.9049172401428223,0.03689435124397278,-0.07938271015882492,-0.05375237017869949,-0.00021272127924021333,-0.019206659868359566,-0.012755779549479485,0.027518833056092262,-0.02702702023088932,-0.030771790072321892,-0.029666922986507416,-0.015842929482460022,0.009390240535140038,0.02796892635524273,0,buka14.wav
607.4390524230437,292.0467814167703,6656.0,26624.0,-0.06525819003582001,0.061363644897937775,3.0048076923076925e-05,6.009615384615385e-05,9.014423076923077e-05,0.0001201923076923077,0.00015024038461538462,0.00018028846153846155,0.00021033653846153847,0.0002403846153846154,0.0002704326923076923,0.00030048076923076925,0.999944974331227,0.008350303769111722,0.0766829987987876,6.262219966887102,0.8333641886711121,-8.993327652544883e-05,0.07962045130596364,-2.293144916620804e-05,0.038329034618982405,-1.0,1.833364188671112,0.13510135222598096,-0.03548669448951764,0.13510132229291597,0.01825236728529435,-226.7921142578125,114.71952819824219,-28.68096160888672,7.172374248504639,-7.896701812744141,8.442520141601562,-0.4955171048641205,-6.2819013595581055,-4.416149616241455,8.211845397949219,2.4299025535583496,3.0994057655334473,-15.736664772033691,165.3720703125,33.53080749511719,38.58958435058594,11.622075080871582,12.421978950500488,7.409833908081055,12.40687084197998,5.222301959991455,5.39573860168457,11.54753303527832,6.925038814544678,4.849339008331299,16.60830307006836,-0.8258472681045532,-0.14900316298007965,-0.4612196683883667,-0.3551304340362549,-0.019117960706353188,0.22461742162704468,0.21552452445030212,0.03657238557934761,0.22546684741973877,0.27082696557044983,0.201859712600708,-0.006375088822096586,-0.27153754234313965,0,buka15.wav
1702.5581229626193,526.1406077721276,10355.0,41420.0,-0.1459268033504486,0.145388662815094,1.9313967861557477e-05,3.8627935723114953e-05,5.794190358467244e-05,7.725587144622991e-05,9.656983930778739e-05,0.00011588380716934487,0.00013519777503090234,0.00015451174289245981,0.0001738257107540173,0.00019313967861557478,0.9999309334301444,0.09176636636257163,0.2326399590820074,0.6859466733398478,0.9850297570228577,-0.0005217678795662395,0.1416042801848106,-0.0003191770811099559,0.1163011209864635,-1.0,1.9850297570228577,0.18133712490643952,-0.017463144044378473,0.18133637425407376,0.032882880627613506,42.868019104003906,5.706912040710449,-5.479208946228027,-1.221764326095581,-3.4023683071136475,3.0238564014434814,-2.8643572330474854,2.4290902614593506,-0.6032662391662598,4.775867462158203,-2.719595432281494,-0.550849974155426,-3.502936363220215,12.47653579711914,6.863458633422852,6.803164958953857,6.157372951507568,3.6245200634002686,4.083430767059326,4.890796184539795,2.9860377311706543,3.935807704925537,3.5447444915771484,3.0490736961364746,4.379921913146973,3.249295473098755,-0.025878487154841423,0.0026485235430300236,0.11574579775333405,0.012279889546334743,-0.007014833390712738,-0.04285779595375061,-0.045839693397283554,0.016601746901869774,0.010754900984466076,-0.01718853786587715,-0.03259284794330597,-0.0019988371059298515,0.01735854707658291,0,buka16.wav
216.36239297194592,83.81875227115893,8260.0,33041.0,-0.021574748679995537,0.020941300317645073,2.4211902571304055e-05,4.842380514260811e-05,7.263570771391216e-05,9.684761028521622e-05,0.00012105951285652027,0.00014527141542782431,0.00016948331799912836,0.00019369522057043244,0.00021790712314173649,0.00024211902571304053,0.9999715784266564,0.04734038412570951,0.03287898423150182,13.603429407187669,0.6112928986549377,-0.0006227990540144908,0.037779960389359504,-0.00033516198163852096,0.016436337085906416,-1.0,1.6112928986549377,0.07237779479046702,-0.5636978413220072,0.0723751151990052,0.0052381573000692735,-151.81405639648438,20.158601760864258,-1.238525152206421,0.4787542521953583,-2.788292169570923,2.8928720951080322,-3.2932701110839844,-0.9628370404243469,-3.529766321182251,5.081821918487549,-1.3974342346191406,0.24797265231609344,-4.794709205627441,40.4759407043457,30.231643676757812,13.945417404174805,10.669353485107422,5.085398197174072,4.422219276428223,4.710842132568359,8.578200340270996,5.364950656890869,8.145700454711914,7.772824287414551,4.378418922424316,5.712984085083008,-0.9971880316734314,-0.8676527142524719,-0.17583316564559937,0.03033946454524994,-0.02333381213247776,-0.015097367577254772,0.009897982701659203,-0.07215934991836548,-0.1752365231513977,-0.03987637162208557,0.018582895398139954,0.05070139467716217,-0.05657215043902397,0,buka17.wav
